title,url,mp_name,rejected_type,rejected_reason,rejected_time
香港金管局官宣：3月发首批稳定币牌照，36家机构疯抢！和香港保险有几毛钱关系？,https://mp.weixin.qq.com/s/tvtWHXXvcfx-MeJzRxwmqw,港险宝宝PRO,🙅‍ 不选,涉及稳定币，政策红线直接剔除。,2026-02-11 18:59:01
5.1亿港元！香港宏福苑火灾超八成理赔个案处理完毕！,https://mp.weixin.qq.com/s/NTpCtcaG2O7R6rzArToyHA,港险宝宝PRO,🙅‍ 不选,火灾理赔个案，非产品或业务讨论，低价值内容。,2026-02-11 18:59:01
6.12万亿！内地保险业2025业绩出炉！保险业总资产突破41万亿元大关！,https://mp.weixin.qq.com/s/KRmQBHx421Fn6I8ssaKZgw,港险宝宝PRO,🙅‍ 不选,纯内地保险业绩，无港险对比。,2026-02-11 18:59:01
郑氏家族拟变卖核心资产，周大福人寿会沦为下一个弃子吗？,https://mp.weixin.qq.com/s/odq85oP0MWTXVbIfDIsVjg,蓝星探险,🙅‍ 不选,涉及周大福人寿潜在破产/系统性风险传闻。,2026-02-11 18:59:01
2026境外所得严查来袭！,https://mp.weixin.qq.com/s/pmmWkm7aTGBGeKNJX-gQnQ,港险渠道,🙅‍ 不选,境外所得严查，政策红线敏感。,2026-02-11 18:59:01
0存款、0管理费！中银香港开户真相与备选方案全解析,https://mp.weixin.qq.com/s/OZReQSPjMphaVGV0erOgRg,港险渠道,🙅‍ 不选,香港开户攻略，涉及资金出境敏感。,2026-02-11 18:59:01
香港保险，钱怎么回内地？真的超简单！,https://mp.weixin.qq.com/s/mSe_oSdTkr6Z65g2P0XGjw,崔伟说投资,🙅‍ 不选,涉及资金回内地，资金出境敏感。,2026-02-11 18:59:01
2026年4月1日，香港永明停售高端医疗险【精心医疗保】,https://mp.weixin.qq.com/s/3RgekEe350Rpy1AzeVisyQ,香港保险行业资讯,🙅‍ 不选,医疗险停售，系统性风险传闻，非分红储蓄核心。,2026-02-11 18:59:01
2026年4月1日起，香港永明上调医疗险保费8%—12%,https://mp.weixin.qq.com/s/27b9UQP7TTpTp6xnZ1yPZw,香港保险行业资讯,🙅‍ 不选,医疗险保费上调，风险类，非核心业务。,2026-02-11 18:59:01
2月利率盘点：54家银行定存利率+美元定存跳水，钱怎么存利息最高？,https://mp.weixin.qq.com/s/e-Yuvz7-poLMy_X9eELS5w,港险优选专家,🙅‍ 不选,纯银行存款利率盘点，无香港保险相关内容，属于无效低价值内容。,2026-02-11 18:59:01
【2026年2月5日】香港汇丰银行又能内地线上开户了，人在内地、0门槛就能开~,https://mp.weixin.qq.com/s/-5LNfX9Kn3r16IgyTUUSnQ,小冯妮儿聊港险,🙅‍ 不选,纯银行开户攻略，涉及资金出境敏感区，非保险核心。,2026-02-11 18:59:02
别让婚姻变成 “财富收割机”！高净值人士必看的财产防护指南~,https://mp.weixin.qq.com/s/c3JAi0uYur0mgldug8Rs0w,港险圈研究院,🙅‍ 不选,财产防护指南，无香港保险相关，纯通用理财。,2026-02-11 18:59:02
100节课300分钟，我跟自己较个劲~,https://mp.weixin.qq.com/s/xkjez500-Gd-ili6j-QQiQ,有态度的精蒜湿,🙅‍ 不选,个人碎碎念，无关香港保险。,2026-02-11 18:59:02
30个月后，美元不再是“硬通货”？,https://mp.weixin.qq.com/s/ZWn0TjIxEZvRECSz5JrRIQ,有态度的精蒜湿,🙅‍ 不选,纯宏观美元讨论，无港险相关。,2026-02-11 18:59:02
中美双押，瓜分世界,https://mp.weixin.qq.com/s/YXVgObYizlxAkFpRdEIzsA,有态度的精蒜湿,🙅‍ 不选,无关香港保险，纯地缘政治碎念。,2026-02-11 18:59:02
拒绝内卷药渣，拥抱全球红利,https://mp.weixin.qq.com/s/woL7rJ8ept0Ed_WFsChAlg,有态度的精蒜湿,🙅‍ 不选,无关香港保险，纯个人碎碎念。,2026-02-11 18:59:02
客户问我：你能干几年？,https://mp.weixin.qq.com/s/rLd6CBgAMju82lO8fvNRrw,有态度的精蒜湿,🙅‍ 不选,个人碎碎念，无关业务。,2026-02-11 18:59:02
100万定存，香港与内地收益能差4倍多？！,https://mp.weixin.qq.com/s/AEth9KlZcfwRWu9IN2MSmA,伟伟说投资,🙅‍ 不选,纯存款收益对比，无保险相关内容，属于低价值非核心业务。,2026-02-11 18:59:02
2026年存钱，还在纠结存1年还是3年？大错特错！,https://mp.weixin.qq.com/s/TUepyGSaL-WCEq4vW_gB-A,伟伟说投资,🙅‍ 不选,纯内地存款攻略，无香港保险相关，属于无效内容。,2026-02-11 18:59:02
存银行就是给通胀打工？50万换个地方存，利息翻3倍！,https://mp.weixin.qq.com/s/3KMEM1ti4C6EDyjxrQ_Lag,伟伟说投资,🙅‍ 不选,纯银行存款与通胀话题，无香港保险相关，属于无效低价值内容。,2026-02-11 18:59:02
彭博：2026香港将成全球最大财富中心！港险新单爆发，剑指210亿美元！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-02-11 18:59:02
AXA安盛成绩斐然，继续领先，这意味着客户能获得怎样的保障？,https://mp.weixin.qq.com/s/8oxlt61gzkA1tKItTUfUkQ,港险宝宝PRO,已删除,"文章已被删除或无法访问，生成了""未命名文章""",2026-02-28 13:43:02
3亿美元天价保单？IUL到底是个什么玩意儿？,https://mp.weixin.qq.com/s/jgDyTX7mC2rE-sSEI2LInw,特别分子Mark,🙅‍ 不选,IUL为美国指数型万能险，与香港保险无关，非业务核心内容。,2026-02-28 13:44:15
新加坡3亿美元（约合人民币21亿）的人寿保单，刷新全球记录！,https://mp.weixin.qq.com/s/dnc0RM-ybHs9BkC760i75w,港险宝宝PRO,🙅‍ 不选,聚焦新加坡保单，与香港保险无关。,2026-02-28 13:44:15
451亿美元身家，97岁李嘉诚重回巅峰！2026香港“涨”声响起来！,https://mp.weixin.qq.com/s/tS9A7Pd0lJK-3M_9TqD08g,港险宝宝PRO,🙅‍ 不选,无关保险，仅为香港经济或人物新闻。,2026-02-28 13:44:15
３亿美元天价保单！刷新世界纪录！IUL财富的高阶游戏！,https://mp.weixin.qq.com/s/0vgTlBpkgJE4eP-1bwHyrg,香港保险圈,🙅‍ 不选,IUL为美国产品，与香港保险无关。,2026-02-28 13:44:16
正月初五｜财运进门，马上福禄！,https://mp.weixin.qq.com/s/JxCqJjCpAXsP4ESdRrsRdg,香港保险圈,🙅‍ 不选,节日碎碎念，无关保险。,2026-02-28 13:44:16
新春启程｜龙马精神，马到成功！,https://mp.weixin.qq.com/s/mA8z9fwlCxxgJwMOfkyqCw,香港保险圈,🙅‍ 不选,节日碎碎念，无关保险。,2026-02-28 13:44:16
除夕纳福｜辞旧迎新，骏业日新！,https://mp.weixin.qq.com/s/J5zelxWO6QpZBJkVgN-wAA,香港保险圈,🙅‍ 不选,节日碎碎念，无关保险。,2026-02-28 13:44:16
破纪录！3亿美金天价保单！为什么顶豪这么喜欢买IUL？,https://mp.weixin.qq.com/s/uIrMNq2UsMD_6gvLKTCCdw,蓝星探险,🙅‍ 不选,IUL为美国产品，与香港保险无关。,2026-02-28 13:44:16
交100万赔1100万，iul做传承到底有多牛？,https://mp.weixin.qq.com/s/sSMOJ-Sm72UjWPESGVxR6Q,蓝星探险,🙅‍ 不选,IUL为美国产品，与香港保险无关。,2026-02-28 13:44:16
2026年了，房子还要卖吗？,https://mp.weixin.qq.com/s/3Edgl4rg9wRQh5KhhALugQ,蓝星探险,🙅‍ 不选,房产相关，无关保险。,2026-02-28 13:44:16
一文读懂全年红利！香港2026年《财政预算案》重磅出炉！,https://mp.weixin.qq.com/s/tLP98IVum-uDtQDNzuLKfA,崔伟说投资,🙅‍ 不选,香港财政预算，无关保险产品。,2026-02-28 13:44:16
2026春节香港保司放假安排！,https://mp.weixin.qq.com/s/mMBeiovey4FvLtCNH5QsoQ,崔伟说投资,🙅‍ 不选,纯实用放假信息，低价值非核心内容。,2026-02-28 13:44:16
客户反馈：冯老师很实在，小白听得很明白！,https://mp.weixin.qq.com/s/lXz2UVOmsOgiuBYVVy1KgA,小冯妮儿聊港险,🙅‍ 不选,个人碎碎念，低价值。,2026-02-28 13:44:16
【征稿启事】分享你和小冯妮儿团队的故事，最高200元稿费等你来拿！,https://mp.weixin.qq.com/s/3PvzqArOBNGmNdDxoe1ZXA,小冯妮儿聊港险,🙅‍ 不选,征稿广告，无关内容。,2026-02-28 13:44:16
2026 马年春节赴港全攻略｜办港卡 + 买港险 + 吃喝玩乐一站式搞定，避开假期坑！,https://mp.weixin.qq.com/s/O4JELNlAuYo5iSs6gKrs4Q,小冯妮儿聊港险,🙅‍ 不选,'办港卡'涉及银行开户敏感，资金出境暗示，政策红线。,2026-02-28 13:44:16
收藏！AXA安盛网页版+APP详细教程：保单查询、缴费、理赔，一篇手把手教会你~,https://mp.weixin.qq.com/s/fsZBsMjBavtcig84D5fwiw,港险圈研究院,🙅‍ 不选,纯保单使用攻略，低价值非核心流量意图。,2026-02-28 13:44:16
刚刚！3亿美元保单刷新全球纪录！新加坡赢在哪，这篇讲透了~,https://mp.weixin.qq.com/s/Jn_PmpqMsnUtQZkRDRUU0Q,港险圈研究院,🙅‍ 不选,新加坡保单，与香港无关。,2026-02-28 13:44:16
做时间的朋友，静待陌上花开,https://mp.weixin.qq.com/s/eZHVoUqj3LlJ3lodz3xFCw,有态度的精蒜湿,🙅‍ 不选,无关投资碎碎念。,2026-02-28 13:44:16
赚了3年的钱，1个月全亏光？,https://mp.weixin.qq.com/s/j3RtazQc7cHA07ss7PLe6w,有态度的精蒜湿,🙅‍ 不选,无关投资碎碎念。,2026-02-28 13:44:16
假分散，真连环！你的资产安全吗？,https://mp.weixin.qq.com/s/qOA7tGef9wyZeMtPB-RWxA,有态度的精蒜湿,🙅‍ 不选,无关投资碎碎念。,2026-02-28 13:44:16
美股不断创新高，到底还能不能上车？,https://mp.weixin.qq.com/s/h425WUE7TxppbarWVBhITw,有态度的精蒜湿,🙅‍ 不选,美股相关，政策敏感（美股开户暗示）。,2026-02-28 13:44:17
为什么你投资总亏钱？,https://mp.weixin.qq.com/s/-p6nzv58T7CQruTQQaa4KA,有态度的精蒜湿,🙅‍ 不选,无关投资碎碎念。,2026-02-28 13:44:17
1.75%→1.25%！内地头部保司集体降息，分红险的黄金窗口还剩多久？,https://mp.weixin.qq.com/s/_kZvHnVtB9mCEli0J5syCQ,伟伟说投资,🙅‍ 不选,纯内地视角存款/保司降息，政策红线。,2026-02-28 13:44:17
把不能自理的父母送进养老院是不孝吗？看完南京这家养老院的护理，我彻底破防了！,https://mp.weixin.qq.com/s/MhC2MgralQPikQvng7VXXA,伟伟说投资,🙅‍ 不选,内地养老相关，无关香港保险。,2026-02-28 13:44:17
成本3.5%，收益6%：如何利⽤境外低息环境，完成低⻛险的“确定性套利”？,https://mp.weixin.qq.com/s/DF4PZ8iJTvVjRkl6Y78wtQ,伟伟说投资,🙅‍ 不选,'套利'及境外低息暗示合规敏感，避税视角。,2026-02-28 13:44:17
AXA安盛成绩斐然，继续领先，这意味着客户能获得怎样的保障？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-02-28 13:44:17
为何保证回报是“奢侈品”？这份昂贵的成本，谁在替客户买单？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2026-02-28 13:44:17
